  t  q1  q2  q3  u1  u2  u3
   16.5000   1.172537E-02   1.233940E-04   1.004498E+01   4.028723E-02   1.742858E-04   7.084111E-01
   16.5500   1.373879E-02   1.343040E-04   1.008041E+01   3.913418E-02   2.514489E-04   7.089290E-01
   16.6000   1.554154E-02   1.455444E-04   1.011587E+01   3.209659E-02   1.668249E-04   7.094401E-01
   16.6500   1.685833E-02   1.506501E-04   1.015136E+01   1.968168E-02   6.057487E-05   7.099426E-01
   16.7000   1.744574E-02   1.535431E-04   1.018687E+01   3.524804E-03   5.397717E-05   7.104398E-01
   16.7500   1.721136E-02   1.541693E-04   1.022240E+01  -1.266568E-02  -5.070740E-05   7.109381E-01
   16.8000   1.621404E-02   1.482020E-04   1.025796E+01  -2.679053E-02  -1.683871E-04   7.114312E-01
   16.8500   1.459365E-02   1.396672E-04   1.029354E+01  -3.718581E-02  -1.606012E-04   7.119173E-01
   16.9000   1.260579E-02   1.311774E-04   1.032915E+01  -4.104626E-02  -1.986663E-04   7.124084E-01
   16.9500   1.060347E-02   1.199683E-04   1.036478E+01  -3.809045E-02  -2.241077E-04   7.129018E-01
   17.0000   8.893564E-03   1.109587E-04   1.040044E+01  -2.929887E-02  -1.307727E-04   7.133967E-01
   17.0500   7.757279E-03   1.064695E-04   1.043612E+01  -1.554380E-02  -5.626599E-05   7.138930E-01
   17.1000   7.384044E-03   1.046148E-04   1.047183E+01   8.604345E-04  -1.817037E-05   7.143869E-01
   17.1500   7.838987E-03   1.057591E-04   1.050756E+01   1.704208E-02   7.822455E-05   7.148860E-01
   17.2000   9.044943E-03   1.125083E-04   1.054332E+01   3.064482E-02   1.772213E-04   7.153924E-01
   17.2500   1.082573E-02   1.220139E-04   1.057910E+01   3.956386E-02   1.971130E-04   7.158986E-01
   17.3000   1.289319E-02   1.319784E-04   1.061491E+01   4.204437E-02   1.998056E-04   7.164035E-01
   17.3500   1.491410E-02   1.421621E-04   1.065074E+01   3.761520E-02   2.077207E-04   7.169077E-01
   17.4000   1.655585E-02   1.515113E-04   1.068660E+01   2.726247E-02   1.467233E-04   7.174086E-01
   17.4500   1.756832E-02   1.561516E-04   1.072248E+01   1.259645E-02   4.726961E-05   7.179071E-01
   17.5000   1.777529E-02   1.571434E-04   1.075839E+01  -4.433524E-03  -5.985282E-06   7.183998E-01
   17.5500   1.714138E-02   1.548569E-04   1.079432E+01  -2.050888E-02  -9.520416E-05   7.188918E-01
   17.6000   1.578099E-02   1.476313E-04   1.083028E+01  -3.321581E-02  -1.821000E-04   7.193812E-01
   17.6500   1.390602E-02   1.379606E-04   1.086626E+01  -4.074337E-02  -1.969664E-04   7.198690E-01
   17.7000   1.182481E-02   1.278681E-04   1.090227E+01  -4.123414E-02  -2.113017E-04   7.203658E-01
   17.7500   9.901671E-03   1.172827E-04   1.093830E+01  -3.462370E-02  -1.975904E-04   7.208753E-01
   17.8000   8.451957E-03   1.097942E-04   1.097435E+01  -2.263678E-02  -9.140938E-05   7.213865E-01
   17.8500   7.703698E-03   1.074041E-04   1.101044E+01  -6.758391E-03  -2.186182E-05   7.218975E-01
   17.9000   7.799255E-03   1.070955E-04   1.104654E+01   1.048309E-02   2.114025E-05   7.224125E-01
   17.9500   8.713553E-03   1.112351E-04   1.108268E+01   2.548994E-02   1.538022E-04   7.229231E-01
   18.0000   1.028890E-02   1.207752E-04   1.111884E+01   3.692037E-02   1.945010E-04   7.234403E-01
   18.0500   1.231325E-02   1.296482E-04   1.115502E+01   4.282327E-02   1.768319E-04   7.239658E-01
   18.1000   1.444530E-02   1.400796E-04   1.119123E+01   4.128724E-02   2.395952E-04   7.244883E-01
   18.1500   1.633667E-02   1.516199E-04   1.122747E+01   3.342037E-02   1.932203E-04   7.250084E-01
   18.2000   1.770293E-02   1.578145E-04   1.126373E+01   2.048364E-02   6.025757E-05   7.255277E-01
   18.2500   1.831725E-02   1.598341E-04   1.130002E+01   3.586994E-03   4.023818E-05   7.260408E-01
   18.3000   1.805170E-02   1.609908E-04   1.133634E+01  -1.393322E-02  -2.392178E-05   7.265439E-01
   18.3500   1.697404E-02   1.553099E-04   1.137268E+01  -2.853439E-02  -1.986500E-04   7.270487E-01
   18.4000   1.526424E-02   1.443912E-04   1.140904E+01  -3.911050E-02  -1.988707E-04   7.275537E-01
   18.4500   1.316579E-02   1.362169E-04   1.144543E+01  -4.354981E-02  -1.530648E-04   7.280532E-01
   18.5000   1.104492E-02   1.262516E-04   1.148185E+01  -3.999015E-02  -2.527278E-04   7.285577E-01
   18.5500   9.266188E-03   1.140965E-04   1.151829E+01  -3.041260E-02  -1.829010E-04   7.290665E-01
   18.6000   8.081876E-03   1.098196E-04   1.155475E+01  -1.612631E-02  -1.188892E-05   7.295790E-01
   18.6500   7.715376E-03   1.095648E-04   1.159125E+01   1.733324E-03  -1.503156E-05   7.300965E-01
   18.7000   8.241193E-03   1.098332E-04   1.162776E+01   1.880396E-02   6.093862E-05   7.306085E-01
   18.7500   9.529088E-03   1.175918E-04   1.166431E+01   3.196990E-02   2.363168E-04   7.311081E-01
   18.8000   1.136360E-02   1.295333E-04   1.170088E+01   4.057226E-02   2.020381E-04   7.316003E-01
   18.8500   1.347580E-02   1.375638E-04   1.173747E+01   4.259721E-02   1.509202E-04   7.320922E-01
   18.9000   1.549400E-02   1.474163E-04   1.177408E+01   3.701338E-02   2.426072E-04   7.325828E-01
   18.9500   1.709264E-02   1.584373E-04   1.181073E+01   2.629726E-02   1.527132E-04   7.330766E-01
   19.0000   1.806347E-02   1.611976E-04   1.184739E+01   1.195435E-02  -1.834132E-05   7.335788E-01
   19.0500   1.824635E-02   1.602167E-04   1.188408E+01  -4.755273E-03  -4.595890E-07   7.340911E-01
   19.1000   1.761530E-02   1.596890E-04   1.192080E+01  -1.988684E-02  -5.832611E-05   7.346152E-01
   19.1500   1.632123E-02   1.526441E-04   1.195755E+01  -3.130483E-02  -2.049580E-04   7.351383E-01
   19.2000   1.455552E-02   1.422983E-04   1.199432E+01  -3.841476E-02  -1.855787E-04   7.356551E-01
   19.2500   1.258740E-02   1.341819E-04   1.203111E+01  -3.910424E-02  -1.579928E-04   7.361741E-01
   19.3000   1.075593E-02   1.253062E-04   1.206793E+01  -3.325015E-02  -1.885199E-04   7.366873E-01
   19.3500   9.339183E-03   1.173363E-04   1.210478E+01  -2.276986E-02  -1.102134E-04   7.371879E-01
   19.4000   8.535788E-03   1.146982E-04   1.214165E+01  -8.886368E-03  -8.573286E-06   7.376804E-01
   19.4500   8.476860E-03   1.151179E-04   1.217855E+01   6.520735E-03   2.221432E-05   7.381648E-01
   19.5000   9.163673E-03   1.176837E-04   1.221547E+01   2.051637E-02   9.218422E-05   7.386436E-01
   19.5500   1.047276E-02   1.246347E-04   1.225241E+01   3.121359E-02   1.754089E-04   7.391260E-01
   19.6000   1.220705E-02   1.338955E-04   1.228938E+01   3.722139E-02   1.862206E-04   7.396115E-01
   19.6500   1.409203E-02   1.430509E-04   1.232637E+01   3.709147E-02   1.830937E-04   7.400935E-01
   19.7000   1.581228E-02   1.521554E-04   1.236339E+01   3.077531E-02   1.736627E-04   7.405702E-01
   19.7500   1.708691E-02   1.593478E-04   1.240043E+01   1.950651E-02   1.049426E-04   7.410404E-01
   19.8000   1.771055E-02   1.622362E-04   1.243749E+01   5.111354E-03   1.234577E-05   7.415074E-01
   19.8500   1.758422E-02   1.611857E-04   1.247458E+01  -1.008294E-02  -4.921549E-05   7.419772E-01
   19.9000   1.673587E-02   1.572079E-04   1.251169E+01  -2.327601E-02  -1.153899E-04   7.424543E-01
   19.9500   1.532662E-02   1.496762E-04   1.254883E+01  -3.230006E-02  -1.775687E-04   7.429399E-01
   20.0000   1.359394E-02   1.405625E-04   1.258599E+01  -3.605470E-02  -1.776163E-04   7.434304E-01
   20.0500   1.182013E-02   1.322571E-04   1.262317E+01  -3.391357E-02  -1.558380E-04   7.439210E-01
   20.1000   1.029600E-02   1.248405E-04   1.266038E+01  -2.621882E-02  -1.380311E-04   7.444091E-01
   20.1500   9.265480E-03   1.193151E-04   1.269761E+01  -1.449451E-02  -7.257536E-05   7.448941E-01
   20.2000   8.880933E-03   1.180670E-04   1.273487E+01  -7.099258E-04   1.990176E-05   7.453721E-01
   20.2500   9.196021E-03   1.204744E-04   1.277215E+01   1.314618E-02   6.807581E-05   7.458425E-01
   20.3000   1.016275E-02   1.246220E-04   1.280945E+01   2.504860E-02   1.009222E-04   7.463168E-01
   20.3500   1.162888E-02   1.315736E-04   1.284678E+01   3.269421E-02   1.845284E-04   7.467928E-01
   20.4000   1.334183E-02   1.420291E-04   1.288413E+01   3.492605E-02   2.100085E-04   7.472590E-01
   20.4500   1.503055E-02   1.506909E-04   1.292150E+01   3.168811E-02   1.326004E-04   7.477186E-01
   20.5000   1.641630E-02   1.565128E-04   1.295890E+01   2.287345E-02   1.161188E-04   7.481733E-01
   20.5500   1.725735E-02   1.620073E-04   1.299632E+01   1.045206E-02   8.168874E-05   7.486282E-01
   20.6000   1.744410E-02   1.629974E-04   1.303376E+01  -3.050922E-03  -4.305020E-05   7.490881E-01
   20.6500   1.695685E-02   1.591682E-04   1.307123E+01  -1.623705E-02  -9.020492E-05   7.495501E-01
   20.7000   1.586286E-02   1.546935E-04   1.310872E+01  -2.687661E-02  -9.778038E-05   7.500111E-01
   20.7500   1.434829E-02   1.480236E-04   1.314623E+01  -3.285662E-02  -1.742541E-04   7.504683E-01
   20.8000   1.265919E-02   1.384857E-04   1.318377E+01  -3.392134E-02  -1.836734E-04   7.509178E-01
   20.8500   1.103973E-02   1.310748E-04   1.322132E+01  -2.996839E-02  -1.152889E-04   7.513592E-01
   20.9000   9.749668E-03   1.256964E-04   1.325890E+01  -2.085571E-02  -1.103507E-04   7.517985E-01
   20.9500   9.006708E-03   1.208148E-04   1.329650E+01  -8.589198E-03  -6.298468E-05   7.522342E-01
   21.0000   8.905469E-03   1.207801E-04   1.333413E+01   4.594944E-03   5.793292E-05   7.526639E-01
   21.0500   9.459803E-03   1.249407E-04   1.337177E+01   1.734504E-02   9.085504E-05   7.530914E-01
   21.1000   1.058657E-02   1.299068E-04   1.340943E+01   2.691140E-02   1.242784E-04   7.535081E-01
   21.1500   1.206611E-02   1.381087E-04   1.344712E+01   3.144743E-02   1.941189E-04   7.539099E-01
   21.2000   1.365002E-02   1.473747E-04   1.348483E+01   3.108757E-02   1.584658E-04   7.543050E-01
   21.2500   1.509239E-02   1.535225E-04   1.352255E+01   2.581273E-02   9.659596E-05   7.547014E-01
   21.3000   1.615379E-02   1.585135E-04   1.356030E+01   1.597110E-02   1.098932E-04   7.550960E-01
   21.3500   1.664750E-02   1.631286E-04   1.359806E+01   3.578174E-03   4.950162E-05   7.554810E-01
   21.4000   1.650883E-02   1.619409E-04   1.363584E+01  -9.028063E-03  -9.151095E-05   7.558646E-01
   21.4500   1.576291E-02   1.563732E-04   1.367365E+01  -2.047276E-02  -1.061897E-04   7.562530E-01
   21.5000   1.452081E-02   1.516078E-04   1.371147E+01  -2.838385E-02  -1.033449E-04   7.566469E-01
   21.5500   1.301228E-02   1.443948E-04   1.374931E+01  -3.112733E-02  -1.838421E-04   7.570436E-01
   21.6000   1.149077E-02   1.349087E-04   1.378717E+01  -2.889145E-02  -1.729588E-04   7.574468E-01
   21.6500   1.019998E-02   1.287306E-04   1.382506E+01  -2.203166E-02  -7.339855E-05   7.578570E-01
   21.7000   9.354648E-03   1.260602E-04   1.386296E+01  -1.123524E-02  -5.045664E-05   7.582661E-01
   21.7500   9.113428E-03   1.233962E-04   1.390088E+01   1.758935E-03  -4.190708E-05   7.586837E-01
   21.8000   9.515822E-03   1.244615E-04   1.393883E+01   1.396327E-02   1.023206E-04   7.591036E-01
   21.8500   1.047397E-02   1.321202E-04   1.397679E+01   2.399328E-02   1.657523E-04   7.595159E-01
   21.9000   1.186205E-02   1.384785E-04   1.401478E+01   3.078369E-02   9.214713E-05   7.599312E-01
   21.9500   1.345911E-02   1.440738E-04   1.405279E+01   3.211066E-02   1.596970E-04   7.603520E-01
   22.0000   1.498401E-02   1.542904E-04   1.409081E+01   2.812074E-02   2.168344E-04   7.607689E-01
   22.0500   1.620819E-02   1.618428E-04   1.412886E+01   2.025832E-02   6.524739E-05   7.611794E-01
   22.1000   1.694714E-02   1.625547E-04   1.416693E+01   8.722949E-03   2.468649E-06   7.615892E-01
   22.1500   1.704554E-02   1.642646E-04   1.420502E+01  -4.826337E-03   5.365617E-05   7.619941E-01
   22.2000   1.649552E-02   1.640747E-04   1.424313E+01  -1.665406E-02  -9.605579E-05   7.623985E-01
   22.2500   1.543112E-02   1.552433E-04   1.428126E+01  -2.542548E-02  -2.133865E-04   7.628149E-01
